"g","t","x","y","a","b"
18,42,4.2486053169705,1,1.60364101842281,-0.247964381351242
18,43,8.24826563941315,1,1.60364101842281,-0.247964381351242
18,44,6.34543015854433,1,1.60364101842281,-0.247964381351242
18,45,7.92183339362964,1,1.60364101842281,-0.247964381351242
18,46,8.19993681041524,1,1.60364101842281,-0.247964381351242
18,47,4.31776891928166,1,1.60364101842281,-0.247964381351242
18,48,0.0814770301803946,0,1.60364101842281,-0.247964381351242
18,49,7.86956907948479,1,1.60364101842281,-0.247964381351242
18,50,9.84963058726862,1,1.60364101842281,-0.247964381351242
19,1,3.5660412022844,0,0.558383499459687,-3.35491444952768
19,2,1.75018487730995,0,0.558383499459687,-3.35491444952768
19,3,4.83393148286268,1,0.558383499459687,-3.35491444952768
19,4,7.5051523395814,1,0.558383499459687,-3.35491444952768
19,5,8.06874484289438,1,0.558383499459687,-3.35491444952768
19,6,5.92963553965092,0,0.558383499459687,-3.35491444952768
19,7,1.75159651553258,0,0.558383499459687,-3.35491444952768
19,8,7.91963252006099,1,0.558383499459687,-3.35491444952768
19,9,9.11222032504156,1,0.558383499459687,-3.35491444952768
19,10,9.87835156964138,1,0.558383499459687,-3.35491444952768
19,11,3.10775833902881,0,0.558383499459687,-3.35491444952768
19,12,6.82283061323687,1,0.558383499459687,-3.35491444952768
19,13,8.83700705366209,1,0.558383499459687,-3.35491444952768
19,14,4.5366955595091,1,0.558383499459687,-3.35491444952768
19,15,7.00159241678193,1,0.558383499459687,-3.35491444952768
19,16,5.84890802390873,1,0.558383499459687,-3.35491444952768
19,17,4.4652355927974,0,0.558383499459687,-3.35491444952768
19,18,5.66908608656377,0,0.558383499459687,-3.35491444952768
19,19,8.3266066480428,1,0.558383499459687,-3.35491444952768
19,20,6.58649043180048,1,0.558383499459687,-3.35491444952768
19,21,3.20450928527862,1,0.558383499459687,-3.35491444952768
19,22,0.125525095500052,0,0.558383499459687,-3.35491444952768
19,23,2.13288370519876,1,0.558383499459687,-3.35491444952768
19,24,4.9203958758153,0,0.558383499459687,-3.35491444952768
19,25,0.0596133503131568,0,0.558383499459687,-3.35491444952768
19,26,9.86480417195708,1,0.558383499459687,-3.35491444952768
19,27,0.682749908883125,0,0.558383499459687,-3.35491444952768
19,28,1.22871407074854,0,0.558383499459687,-3.35491444952768
19,29,9.27543645258993,1,0.558383499459687,-3.35491444952768
19,30,0.142666143365204,1,0.558383499459687,-3.35491444952768
19,31,7.70065532531589,1,0.558383499459687,-3.35491444952768
19,32,3.65419848356396,0,0.558383499459687,-3.35491444952768
19,33,6.75760691985488,0,0.558383499459687,-3.35491444952768
19,34,8.10058057308197,1,0.558383499459687,-3.35491444952768
19,35,1.68914441019297,0,0.558383499459687,-3.35491444952768
19,36,2.40142308874056,1,0.558383499459687,-3.35491444952768
19,37,0.0136347976513207,0,0.558383499459687,-3.35491444952768
19,38,1.68262931751087,0,0.558383499459687,-3.35491444952768
19,39,6.48097161203623,1,0.558383499459687,-3.35491444952768
19,40,6.93244319409132,1,0.558383499459687,-3.35491444952768
19,41,9.78671659715474,1,0.558383499459687,-3.35491444952768
19,42,5.25764521211386,0,0.558383499459687,-3.35491444952768
19,43,6.78553835256025,1,0.558383499459687,-3.35491444952768
19,44,5.29804455116391,1,0.558383499459687,-3.35491444952768
19,45,3.13187195919454,0,0.558383499459687,-3.35491444952768
19,46,7.73044522618875,1,0.558383499459687,-3.35491444952768
19,47,6.78760153008625,0,0.558383499459687,-3.35491444952768
19,48,5.51487519871444,1,0.558383499459687,-3.35491444952768
19,49,2.0740434480831,0,0.558383499459687,-3.35491444952768
19,50,4.8398658935912,0,0.558383499459687,-3.35491444952768
20,1,3.14671236323193,1,1.28141697768025,-1.32354725253737
20,2,2.5171154923737,1,1.28141697768025,-1.32354725253737
20,3,6.95954847149551,1,1.28141697768025,-1.32354725253737
20,4,8.52890213020146,1,1.28141697768025,-1.32354725253737
20,5,5.4817751632072,1,1.28141697768025,-1.32354725253737
20,6,3.77029079943895,1,1.28141697768025,-1.32354725253737
20,7,1.89248028676957,0,1.28141697768025,-1.32354725253737
20,8,3.37503234623,1,1.28141697768025,-1.32354725253737
20,9,0.690702020656317,0,1.28141697768025,-1.32354725253737
20,10,2.4280183785595,1,1.28141697768025,-1.32354725253737
20,11,8.71805021073669,1,1.28141697768025,-1.32354725253737
20,12,8.66916270926595,1,1.28141697768025,-1.32354725253737
20,13,1.91937792114913,1,1.28141697768025,-1.32354725253737
20,14,5.83451637532562,1,1.28141697768025,-1.32354725253737
20,15,5.27662655804306,1,1.28141697768025,-1.32354725253737
20,16,0.481913706753403,0,1.28141697768025,-1.32354725253737
20,17,7.91271215071902,1,1.28141697768025,-1.32354725253737
20,18,0.279159292113036,0,1.28141697768025,-1.32354725253737
20,19,1.06243964517489,1,1.28141697768025,-1.32354725253737
20,20,8.40897767804563,1,1.28141697768025,-1.32354725253737
20,21,2.942976471968,1,1.28141697768025,-1.32354725253737
20,22,4.14347424637526,1,1.28141697768025,-1.32354725253737
20,23,0.524083885829896,1,1.28141697768025,-1.32354725253737
20,24,0.733949469868094,0,1.28141697768025,-1.32354725253737
20,25,6.37171967187896,1,1.28141697768025,-1.32354725253737
20,26,4.30717830779031,1,1.28141697768025,-1.32354725253737
20,27,2.77116678655148,1,1.28141697768025,-1.32354725253737
20,28,0.910974657163024,0,1.28141697768025,-1.32354725253737
20,29,1.36255458230153,0,1.28141697768025,-1.32354725253737
20,30,9.79130022460595,1,1.28141697768025,-1.32354725253737
20,31,3.72026984347031,1,1.28141697768025,-1.32354725253737
20,32,7.80536147300154,1,1.28141697768025,-1.32354725253737
20,33,7.83775092335418,1,1.28141697768025,-1.32354725253737
20,34,7.77341672452167,1,1.28141697768025,-1.32354725253737
20,35,6.15930010797456,1,1.28141697768025,-1.32354725253737
20,36,1.05220099911094,0,1.28141697768025,-1.32354725253737
20,37,1.56366555485874,1,1.28141697768025,-1.32354725253737
20,38,7.73791367653757,1,1.28141697768025,-1.32354725253737
20,39,0.953767166938633,0,1.28141697768025,-1.32354725253737
20,40,7.01090714894235,1,1.28141697768025,-1.32354725253737
20,41,2.96830063685775,1,1.28141697768025,-1.32354725253737
20,42,3.45176512375474,0,1.28141697768025,-1.32354725253737
20,43,2.14889628114179,1,1.28141697768025,-1.32354725253737
20,44,4.0899104741402,1,1.28141697768025,-1.32354725253737
20,45,8.09806877514347,1,1.28141697768025,-1.32354725253737
20,46,6.74989556195214,1,1.28141697768025,-1.32354725253737
20,47,4.08088765805587,1,1.28141697768025,-1.32354725253737
20,48,8.07851313846186,1,1.28141697768025,-1.32354725253737
20,49,9.51139469398186,1,1.28141697768025,-1.32354725253737
20,50,4.97459183679894,1,1.28141697768025,-1.32354725253737
21,1,1.64061164716259,1,0.970489453107761,-1.72178135093526
21,2,1.77070725010708,1,0.970489453107761,-1.72178135093526
21,3,9.72556549590081,1,0.970489453107761,-1.72178135093526
21,4,8.10916254529729,1,0.970489453107761,-1.72178135093526
21,5,7.7098110713996,1,0.970489453107761,-1.72178135093526
21,6,5.58660281123593,1,0.970489453107761,-1.72178135093526
21,7,6.86299628112465,1,0.970489453107761,-1.72178135093526
21,8,5.60349760344252,1,0.970489453107761,-1.72178135093526
21,9,5.1675015501678,1,0.970489453107761,-1.72178135093526
21,10,5.88396580191329,1,0.970489453107761,-1.72178135093526
21,11,1.56136253383011,1,0.970489453107761,-1.72178135093526
21,12,9.91829797392711,1,0.970489453107761,-1.72178135093526
21,13,7.88712464505807,1,0.970489453107761,-1.72178135093526
21,14,4.00826663477346,1,0.970489453107761,-1.72178135093526
21,15,8.87413940625265,1,0.970489453107761,-1.72178135093526
21,16,2.652450397145,1,0.970489453107761,-1.72178135093526
21,17,9.56474067410454,1,0.970489453107761,-1.72178135093526
21,18,3.46652631880715,0,0.970489453107761,-1.72178135093526
21,19,0.101301828399301,0,0.970489453107761,-1.72178135093526
21,20,9.13734979229048,1,0.970489453107761,-1.72178135093526
21,21,8.7123094429262,1,0.970489453107761,-1.72178135093526
21,22,2.19371878309175,1,0.970489453107761,-1.72178135093526
21,23,0.792144953738898,1,0.970489453107761,-1.72178135093526
21,24,0.332878560293466,0,0.970489453107761,-1.72178135093526
21,25,3.93959630047902,1,0.970489453107761,-1.72178135093526
21,26,0.333322957158089,0,0.970489453107761,-1.72178135093526
21,27,2.07688439870253,0,0.970489453107761,-1.72178135093526
21,28,5.64966007368639,1,0.970489453107761,-1.72178135093526
21,29,8.03868116578087,1,0.970489453107761,-1.72178135093526
21,30,2.0611856225878,1,0.970489453107761,-1.72178135093526
21,31,4.50814907671884,1,0.970489453107761,-1.72178135093526
21,32,6.00618461845443,1,0.970489453107761,-1.72178135093526
21,33,9.57186109153554,1,0.970489453107761,-1.72178135093526
21,34,1.68894380098209,0,0.970489453107761,-1.72178135093526
21,35,0.543228397145867,0,0.970489453107761,-1.72178135093526
21,36,0.324744703248143,0,0.970489453107761,-1.72178135093526
21,37,7.10804731585085,1,0.970489453107761,-1.72178135093526
21,38,4.76030350895599,1,0.970489453107761,-1.72178135093526
21,39,7.79968342510983,1,0.970489453107761,-1.72178135093526
21,40,4.43998414091766,1,0.970489453107761,-1.72178135093526
21,41,6.52874941704795,1,0.970489453107761,-1.72178135093526
21,42,5.88706381851807,1,0.970489453107761,-1.72178135093526
21,43,5.09391026105732,1,0.970489453107761,-1.72178135093526
21,44,2.66654535662383,1,0.970489453107761,-1.72178135093526
21,45,8.96527295233682,1,0.970489453107761,-1.72178135093526
21,46,3.42454317957163,1,0.970489453107761,-1.72178135093526
21,47,7.47538483235985,1,0.970489453107761,-1.72178135093526
21,48,5.65385995432734,1,0.970489453107761,-1.72178135093526
21,49,9.62586591951549,1,0.970489453107761,-1.72178135093526
21,50,7.61524176690727,1,0.970489453107761,-1.72178135093526
22,1,4.50139385415241,0,0.16230884413763,-2.00914895226735
22,2,0.182709295768291,0,0.16230884413763,-2.00914895226735
22,3,9.55188889289275,1,0.16230884413763,-2.00914895226735
22,4,8.56308729154989,0,0.16230884413763,-2.00914895226735
22,5,2.2165473876521,0,0.16230884413763,-2.00914895226735
22,6,6.48772125830874,0,0.16230884413763,-2.00914895226735
22,7,5.95569584751502,1,0.16230884413763,-2.00914895226735
22,8,1.2865765299648,0,0.16230884413763,-2.00914895226735
22,9,9.31875708047301,0,0.16230884413763,-2.00914895226735
22,10,4.01971613289788,0,0.16230884413763,-2.00914895226735
22,11,5.72829977376387,0,0.16230884413763,-2.00914895226735
22,12,6.57213832018897,1,0.16230884413763,-2.00914895226735
22,13,1.60081139067188,0,0.16230884413763,-2.00914895226735
22,14,1.38865772867575,0,0.16230884413763,-2.00914895226735
22,15,4.80641926405951,0,0.16230884413763,-2.00914895226735
22,16,7.17721335589886,0,0.16230884413763,-2.00914895226735
22,17,5.29427384026349,0,0.16230884413763,-2.00914895226735
22,18,7.5988901196979,0,0.16230884413763,-2.00914895226735
22,19,6.31179952295497,0,0.16230884413763,-2.00914895226735
22,20,7.07256585825235,0,0.16230884413763,-2.00914895226735
22,21,0.803224456030875,0,0.16230884413763,-2.00914895226735
22,22,7.50814122147858,0,0.16230884413763,-2.00914895226735
22,23,2.14822159614414,0,0.16230884413763,-2.00914895226735
22,24,3.20704787038267,0,0.16230884413763,-2.00914895226735
22,25,4.58246603375301,0,0.16230884413763,-2.00914895226735
22,26,0.496916156262159,0,0.16230884413763,-2.00914895226735
22,27,4.60355976829305,0,0.16230884413763,-2.00914895226735
22,28,3.30020109890029,0,0.16230884413763,-2.00914895226735
22,29,2.36220998689532,0,0.16230884413763,-2.00914895226735
22,30,2.89584968937561,0,0.16230884413763,-2.00914895226735
22,31,8.93524003913626,1,0.16230884413763,-2.00914895226735
22,32,1.0402936860919,0,0.16230884413763,-2.00914895226735
22,33,4.14733785670251,0,0.16230884413763,-2.00914895226735
22,34,0.0671869982033968,0,0.16230884413763,-2.00914895226735
22,35,2.50101836863905,0,0.16230884413763,-2.00914895226735
22,36,3.08080991730094,1,0.16230884413763,-2.00914895226735
22,37,9.3850277364254,0,0.16230884413763,-2.00914895226735
22,38,1.68020266341045,0,0.16230884413763,-2.00914895226735
22,39,1.91555221565068,0,0.16230884413763,-2.00914895226735
22,40,0.811121538281441,0,0.16230884413763,-2.00914895226735
22,41,5.71347230114043,1,0.16230884413763,-2.00914895226735
22,42,8.7576876883395,1,0.16230884413763,-2.00914895226735
22,43,1.15354677662253,0,0.16230884413763,-2.00914895226735
22,44,3.35154334548861,1,0.16230884413763,-2.00914895226735
22,45,9.14078942500055,0,0.16230884413763,-2.00914895226735
22,46,2.46893692528829,1,0.16230884413763,-2.00914895226735
22,47,7.5348961702548,1,0.16230884413763,-2.00914895226735
22,48,6.51548156049103,0,0.16230884413763,-2.00914895226735
22,49,0.958790276199579,1,0.16230884413763,-2.00914895226735
22,50,8.88176588574424,0,0.16230884413763,-2.00914895226735
23,1,1.82999437209219,1,1.29517401827231,-2.4882025094258
23,2,3.48113585729152,1,1.29517401827231,-2.4882025094258
23,3,7.92195686371997,1,1.29517401827231,-2.4882025094258
23,4,2.86292243981734,0,1.29517401827231,-2.4882025094258
23,5,0.304510646965355,0,1.29517401827231,-2.4882025094258
23,6,4.43182719638571,1,1.29517401827231,-2.4882025094258
23,7,7.79914357000962,1,1.29517401827231,-2.4882025094258
23,8,1.23204056639224,1,1.29517401827231,-2.4882025094258
23,9,4.05973301967606,1,1.29517401827231,-2.4882025094258
23,10,1.10817262437195,0,1.29517401827231,-2.4882025094258
23,11,5.4649319103919,1,1.29517401827231,-2.4882025094258
23,12,4.47294557001442,1,1.29517401827231,-2.4882025094258
23,13,4.86564260907471,1,1.29517401827231,-2.4882025094258
23,14,2.6686362712644,1,1.29517401827231,-2.4882025094258
23,15,2.39049473078921,0,1.29517401827231,-2.4882025094258
23,16,8.08244503336027,1,1.29517401827231,-2.4882025094258
23,17,5.41866859653965,1,1.29517401827231,-2.4882025094258
23,18,4.25855690613389,1,1.29517401827231,-2.4882025094258
23,19,0.00656347954645753,0,1.29517401827231,-2.4882025094258
23,20,1.01045170566067,0,1.29517401827231,-2.4882025094258
23,21,7.77240371098742,1,1.29517401827231,-2.4882025094258
23,22,3.42071880353615,1,1.29517401827231,-2.4882025094258
23,23,1.13462525652722,0,1.29517401827231,-2.4882025094258
23,24,3.30213881796226,1,1.29517401827231,-2.4882025094258
23,25,3.53614302352071,1,1.29517401827231,-2.4882025094258
23,26,3.08029898675159,0,1.29517401827231,-2.4882025094258
23,27,6.90268852747977,1,1.29517401827231,-2.4882025094258
23,28,9.35855139512569,1,1.29517401827231,-2.4882025094258
23,29,8.38446156820282,1,1.29517401827231,-2.4882025094258
23,30,8.93640292342752,1,1.29517401827231,-2.4882025094258
23,31,3.70750101283193,1,1.29517401827231,-2.4882025094258
23,32,8.007615969982,1,1.29517401827231,-2.4882025094258
23,33,1.63277692859992,1,1.29517401827231,-2.4882025094258
23,34,4.44637601496652,1,1.29517401827231,-2.4882025094258
23,35,9.85571624245495,1,1.29517401827231,-2.4882025094258
23,36,4.94882507016882,1,1.29517401827231,-2.4882025094258
23,37,3.80065433681011,1,1.29517401827231,-2.4882025094258
23,38,2.79538352275267,1,1.29517401827231,-2.4882025094258
23,39,7.79726102715358,1,1.29517401827231,-2.4882025094258
23,40,9.82406044378877,1,1.29517401827231,-2.4882025094258
23,41,6.59887838643044,1,1.29517401827231,-2.4882025094258
23,42,3.96944124717265,1,1.29517401827231,-2.4882025094258
23,43,9.80950295459479,1,1.29517401827231,-2.4882025094258
23,44,2.18039868399501,1,1.29517401827231,-2.4882025094258
23,45,8.71084483806044,1,1.29517401827231,-2.4882025094258
23,46,3.36751536931843,1,1.29517401827231,-2.4882025094258
23,47,1.53450242243707,1,1.29517401827231,-2.4882025094258
23,48,8.88446028809994,1,1.29517401827231,-2.4882025094258
23,49,0.359492159914225,0,1.29517401827231,-2.4882025094258
23,50,3.78946078242734,1,1.29517401827231,-2.4882025094258
24,1,0.50710043637082,0,0.515515243348736,-2.44231771866693
24,2,2.60631043696776,0,0.515515243348736,-2.44231771866693
24,3,0.597310056909919,0,0.515515243348736,-2.44231771866693
24,4,9.72770247841254,1,0.515515243348736,-2.44231771866693
24,5,0.316677016671747,0,0.515515243348736,-2.44231771866693
24,6,0.175970334094018,0,0.515515243348736,-2.44231771866693
24,7,7.57301493315026,1,0.515515243348736,-2.44231771866693
24,8,8.1791408197023,0,0.515515243348736,-2.44231771866693
24,9,4.22309697605669,1,0.515515243348736,-2.44231771866693
24,10,4.18075025547296,0,0.515515243348736,-2.44231771866693
24,11,7.65787225915119,1,0.515515243348736,-2.44231771866693
24,12,9.19051357079297,1,0.515515243348736,-2.44231771866693
24,13,0.558548604603857,0,0.515515243348736,-2.44231771866693
24,14,9.03967918362468,1,0.515515243348736,-2.44231771866693
24,15,5.7769950828515,1,0.515515243348736,-2.44231771866693
24,16,3.67175505962223,0,0.515515243348736,-2.44231771866693
24,17,8.97090169833973,1,0.515515243348736,-2.44231771866693
24,18,8.26333165401593,1,0.515515243348736,-2.44231771866693
24,19,8.99366909172386,1,0.515515243348736,-2.44231771866693
24,20,3.85464416816831,1,0.515515243348736,-2.44231771866693
24,21,7.81176410615444,1,0.515515243348736,-2.44231771866693
24,22,6.16280185990036,0,0.515515243348736,-2.44231771866693
24,23,3.02508435444906,0,0.515515243348736,-2.44231771866693
24,24,9.60560950217769,1,0.515515243348736,-2.44231771866693
24,25,5.64239503117278,0,0.515515243348736,-2.44231771866693
24,26,4.78194958763197,0,0.515515243348736,-2.44231771866693
24,27,7.01587424613535,1,0.515515243348736,-2.44231771866693
24,28,6.51633564848453,0,0.515515243348736,-2.44231771866693
24,29,2.40165151190013,1,0.515515243348736,-2.44231771866693
24,30,4.7879485716112,1,0.515515243348736,-2.44231771866693
24,31,9.95425615925342,1,0.515515243348736,-2.44231771866693
24,32,4.71064956625924,0,0.515515243348736,-2.44231771866693
24,33,3.83511227555573,0,0.515515243348736,-2.44231771866693
24,34,7.68626284319907,1,0.515515243348736,-2.44231771866693
24,35,6.55966898193583,1,0.515515243348736,-2.44231771866693
24,36,2.95184599701315,1,0.515515243348736,-2.44231771866693
24,37,1.39465735759586,0,0.515515243348736,-2.44231771866693
24,38,8.017257086467,1,0.515515243348736,-2.44231771866693
24,39,5.47300927806646,1,0.515515243348736,-2.44231771866693
24,40,6.85184835223481,1,0.515515243348736,-2.44231771866693
24,41,3.854014640674,0,0.515515243348736,-2.44231771866693
24,42,0.492560362908989,0,0.515515243348736,-2.44231771866693
24,43,5.2754284045659,1,0.515515243348736,-2.44231771866693
24,44,9.91589037002996,1,0.515515243348736,-2.44231771866693
24,45,0.719018939416856,0,0.515515243348736,-2.44231771866693
24,46,1.62359612528235,0,0.515515243348736,-2.44231771866693
24,47,0.907658538781106,0,0.515515243348736,-2.44231771866693
24,48,3.57506583211944,0,0.515515243348736,-2.44231771866693
24,49,9.16430335957557,1,0.515515243348736,-2.44231771866693
24,50,4.39074041554704,1,0.515515243348736,-2.44231771866693
25,1,5.26019062381238,0,0.244428365760096,-3.28862710359708
25,2,8.49741751793772,0,0.244428365760096,-3.28862710359708
25,3,9.88096073037013,0,0.244428365760096,-3.28862710359708
25,4,9.05694005545229,0,0.244428365760096,-3.28862710359708
25,5,1.92143822088838,0,0.244428365760096,-3.28862710359708
25,6,3.07436424074695,0,0.244428365760096,-3.28862710359708
25,7,7.2822568169795,1,0.244428365760096,-3.28862710359708
25,8,4.95994127122685,0,0.244428365760096,-3.28862710359708
25,9,6.08468755614012,1,0.244428365760096,-3.28862710359708
25,10,0.947096680756658,0,0.244428365760096,-3.28862710359708
25,11,3.34860897623003,0,0.244428365760096,-3.28862710359708
25,12,1.77117969840765,0,0.244428365760096,-3.28862710359708
25,13,1.76559115527198,0,0.244428365760096,-3.28862710359708
25,14,2.36101077171043,0,0.244428365760096,-3.28862710359708
25,15,3.39147608028725,1,0.244428365760096,-3.28862710359708
25,16,4.97738852631301,0,0.244428365760096,-3.28862710359708
25,17,7.36779738916084,0,0.244428365760096,-3.28862710359708
25,18,3.05312757613137,0,0.244428365760096,-3.28862710359708
25,19,1.95720054209232,0,0.244428365760096,-3.28862710359708
25,20,9.46970957797021,0,0.244428365760096,-3.28862710359708
25,21,8.39856049511582,0,0.244428365760096,-3.28862710359708
25,22,7.57050371263176,0,0.244428365760096,-3.28862710359708
25,23,9.55431776354089,0,0.244428365760096,-3.28862710359708
25,24,1.64100986905396,0,0.244428365760096,-3.28862710359708
25,25,9.79760026792064,0,0.244428365760096,-3.28862710359708
25,26,8.89985184883699,0,0.244428365760096,-3.28862710359708
25,27,6.20587071869522,0,0.244428365760096,-3.28862710359708
25,28,7.3379553668201,0,0.244428365760096,-3.28862710359708
25,29,5.24456359213218,0,0.244428365760096,-3.28862710359708
25,30,4.55877244705334,0,0.244428365760096,-3.28862710359708
25,31,0.574859934858978,0,0.244428365760096,-3.28862710359708
25,32,7.71134980488569,0,0.244428365760096,-3.28862710359708
25,33,9.83916262863204,1,0.244428365760096,-3.28862710359708
25,34,9.81680901022628,0,0.244428365760096,-3.28862710359708
25,35,5.67414059303701,0,0.244428365760096,-3.28862710359708
25,36,4.57046317867935,0,0.244428365760096,-3.28862710359708
25,37,5.7220648182556,0,0.244428365760096,-3.28862710359708
25,38,8.74087562551722,1,0.244428365760096,-3.28862710359708
25,39,9.30202217539772,1,0.244428365760096,-3.28862710359708
25,40,6.58342666225508,0,0.244428365760096,-3.28862710359708
25,41,8.67420181864873,0,0.244428365760096,-3.28862710359708
25,42,4.89199620904401,0,0.244428365760096,-3.28862710359708
25,43,6.90660070860758,0,0.244428365760096,-3.28862710359708
25,44,8.82117749424651,0,0.244428365760096,-3.28862710359708
25,45,9.99863459262997,0,0.244428365760096,-3.28862710359708
25,46,4.78466552915052,0,0.244428365760096,-3.28862710359708
25,47,2.52019782550633,0,0.244428365760096,-3.28862710359708
25,48,6.72132012201473,0,0.244428365760096,-3.28862710359708
25,49,3.42435503611341,0,0.244428365760096,-3.28862710359708
25,50,7.37378113903105,0,0.244428365760096,-3.28862710359708
